ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
639067978,23237487,,,Crommie Cottage,,,,Crommie Cottage,,A944,,,,at,,E,ES002112,Kingswells,,,,,,,,UKOS,384164,806324,-2.263349,57.147517,BCT,CUS,OTH,,,,111,2015-05-26T12:06:35.000,2015-05-27T11:06:07.000,1,revise,active
639067979,23237489,,,Crommie Cottage,,,,Crommie Cottage,,A944,,,,opp,,W,ES002112,Kingswells,,,,,,,,UKOS,384161,806305,-2.263397,57.147347,BCT,CUS,OTH,,,,111,2015-05-26T12:08:48.000,2015-05-27T11:06:27.000,1,revise,active
639062323,23237492,,,Wallace Statue,,,,Wallace Statue,,Rosemount Viaduct,,,,adj,,W,ES000011,Aberdeen,,,Aberdeen,,,,,UKOS,393790,806322,-2.104265,57.147733,BCT,MKD,OTH,,,,111,2015-06-15T15:45:52.000,2021-05-13T18:14:43.855,1,revise,inactive
639008376,23237493,,,Howe Moss Terrace,,,,Howe Moss Terrace,,Howe Moss Avenue,,,,at,,NW,ES001198,Dyce,,,Aberdeen,,Dyce,,,UKOS,387175,813350,-2.213953,57.210726,BCT,MKD,OTH,,,,111,2015-06-16T15:25:45.000,2022-03-17T15:33:27.277,1,revise,inactive
639005512,23237494,,,Perwinnes Crescent,,,,Perwinnes Crescent,,Shielhill Avenue,,,,at,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Dubford,,,UKOS,394002,812515,-2.100914,57.203365,BCT,MKD,OTH,,,,111,2015-06-18T14:26:15.000,2021-06-14T17:33:43.423,2,revise,active
639005513,23237495,,,Leuchlands Street,,,,Leuchlands Street,,Shielhill Avenue,,,,at,,S,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Dubford,,,UKOS,394033,812489,-2.100401,57.203132,BCT,MKD,OTH,,,,111,2015-06-18T14:28:05.000,2022-03-15T13:17:45.549,3,revise,active
639005514,23237496,,,Shielhill Drive,,,,Shielhill Drive,,Unclassified Road,,,,opp,,NE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Dubford,,,UKOS,394011,812649,-2.100769,57.204569,BCT,MKD,OTH,,,,111,2015-06-18T14:31:41.000,2022-03-15T13:30:29.051,2,revise,active
6390ABRDEEN0,,,,Aberdeen Rail Station,,,,Main Entrance,,Union Square,,,,main entrance,,,ES000011,Aberdeen,,,Aberdeen,,,,1,UKOS,394128,805938,-2.09867,57.144288,RSE,,,,,,111,2014-10-21T16:26:00.000,2016-05-20T14:10:59.000,2,revise,active
6390ABRDEEN1,,,,Aberdeen Rail Station,,,,Side Entrance,,Guild Street,,,,side entrance,,,ES000011,Aberdeen,,,Aberdeen,,,,1,UKOS,394084,805933,-2.099397,57.144242,RSE,,,,,,111,2014-10-21T16:24:00.000,2016-05-20T14:11:13.000,2,revise,active
6390DYCE0,,,,Dyce Rail Station,,,,Rail Station,,Station Road,,,,at,,,ES001198,Dyce,,,Dyce,,,,1,UKOS,388468,812782,-2.192521,57.205658,RSE,,,,,,111,2014-10-20T11:52:00.000,2016-05-20T14:08:54.000,3,revise,active
639004675,23237497,,,Beech Manor,,,,Beech Manor,,A947,,,,opp,,N,N0066839,Stoneywood,,,Aberdeen,,Stoneywood,,,UKOS,389251,810735,-2.179479,57.187285,BCT,MKD,OTH,,,,111,2015-07-20T14:43:46.000,2020-06-17T13:29:44.399,2,revise,active
639004676,23237498,,,Beech Manor,,,,Beech Manor,,A947,,,,at,,S,N0066839,Stoneywood,,,,,Stoneywood,,,UKOS,389255,810700,-2.179403,57.186975,BCT,MKD,OTH,,,,111,2015-07-20T14:51:00.000,2019-10-04T10:21:02.000,1,revise,active
639004473,23237524,,,Greenburn Park,,,,Greenburn Park,,Greenburn Drive,,,,opp,,N,N0066980,Bankhead,Bucksburn,,Aberdeen,,,,,UKOS,388967,810321,-2.184151,57.183564,BCT,MKD,OTH,,,,111,2015-09-04T10:53:56.000,2022-03-07T12:44:22.607,1,revise,inactive
639003533,23237525,,,Whinhill Gardens,,,,Whinhill Gardens,,WHINHILL ROAD,,,,opp,,NE,ES001373,Ferryhill,Aberdeen,,,,Ferryhill,,,UKOS,393568,804943,-2.107898,57.135342,BCT,MKD,OTH,,,,111,2015-09-11T14:51:45.000,2021-09-22T15:27:06.006,1,revise,inactive
639007582,23237526,,,Airyhall Avenue,,,,Airyhall Avenue,,Countesswells Road,,,,at,,W,N0076655,Airyhall,Aberdeen,,Aberdeen,,Airyhall,,,UKOS,390494,804417,-2.158664,57.130561,BCT,MKD,OTH,,,,111,2016-02-11T15:00:30.000,2021-08-11T00:40:49.854,1,revise,active
639003544,23237527,,,Parish Church,,,,Parish Church,,FONTHILL ROAD,,,,opp,,NE,ES001373,Ferryhill,Aberdeen,,Aberdeen,,,,,UKOS,393720,805119,-2.105391,57.136925,BCT,MKD,OTH,,,,111,2016-03-03T11:09:10.000,2016-03-03T11:09:10.000,0,new,inactive
639003534,23237542,,,Parish Church,,,,Parish Church,,Fonthill Road,,,,opp,,NE,ES001373,Ferryhill,Aberdeen,,Aberdeen,,,,,UKOS,393721,805120,-2.105375,57.136934,BCT,MKD,OTH,,,,111,2016-03-03T11:19:04.000,2021-09-22T15:27:27.380,3,revise,inactive
639008573,23237532,,,Charleston Road,,,,Charleston Road,,Cove Road,,,,at,,NE,ES000814,Cove Bay,Aberdeen,,Aberdeen,,Cove,,,UKOS,394392,800486,-2.094183,57.095316,BCT,MKD,OTH,,,,111,2016-04-20T16:34:01.000,2020-05-07T17:16:05.472,1,revise,active
6390005509,23237535,,,Seaview Drive,,,,Seaview Drive,,Dubford Road,,,,opp,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,,,,UKOS,394121,812247,-2.098938,57.200961,BCT,MKD,OTH,,,,111,2016-05-04T15:05:18.000,2016-05-04T15:21:19.000,1,revise,inactive
639005508,23237536,,,Seaview Drive,,,,Seaview Drive,,Dubford Road,,,,opp,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Dubford,,,UKOS,394120,812241,-2.098955,57.200906,BCT,MKD,OTH,,,,111,2016-05-04T15:23:12.000,2022-03-15T13:11:40.739,3,revise,active
639001162,23237538,,,Westburn Crescent,,,,Westburn Crescent,,Westburn Drive,,,,opp,,S,ES003822,Westburn,Aberdeen,,Aberdeen,,,,,UKOS,392496,807071,-2.125673,57.154441,BCT,MKD,OTH,,,,111,2016-05-20T12:20:08.000,2016-05-20T12:20:08.000,0,new,active
639001163,23237539,,,Westburn Crescent,,,,Westburn Crescent,,Westburn Drive,,,,at,,N,ES003822,Westburn,Aberdeen,,Aberdeen,,,,,UKOS,392471,807115,-2.126088,57.154836,BCT,MKD,OTH,,,,111,2016-05-27T14:55:58.000,2016-05-27T14:55:58.000,0,new,active
639009083,23237543,,,Langdykes Avenue,,,,Langdykes Avenue,,Charleston Road North,,,,at,,SE,ES000814,Cove Bay,Aberdeen,,Aberdeen,,Cove,,,UKOS,394377,801564,-2.094451,57.105,BCT,MKD,OTH,,,,111,2016-08-16T14:27:16.000,2020-07-21T13:07:47.206,2,revise,active
639009084,23237545,,,Langdykes Avenue,,,,Langdykes Avenue,,Charleston Road North,,,,opp,,NW,ES000814,Cove Bay,Aberdeen,,Aberdeen,,Cove,,,UKOS,394338,801582,-2.095094,57.105158,BCT,MKD,OTH,,,,111,2016-08-16T14:30:12.000,2020-07-21T13:08:23.488,2,revise,active
639009085,23237547,,,Wellington Green,,,,Wellington Green,,Charleston Road North,,,,opp,,S,ES000814,Cove Bay,Aberdeen,,Aberdeen,,Cove,,,UKOS,394435,801362,-2.093486,57.103183,BCT,MKD,OTH,,,,111,2016-08-16T14:35:26.000,2020-07-21T13:07:08.056,2,revise,active
639009086,23237546,,,Wellington Green,,,,Wellington Green,,Charleston Road North,,,,at,,N,ES000814,Cove Bay,Aberdeen,,Aberdeen,,Cove,,,UKOS,394426,801391,-2.093639,57.103444,BCT,MKD,OTH,,,,111,2016-08-16T14:37:36.000,2020-05-07T17:30:36.266,1,revise,active
639002793,23237548,,,Grandholm Drive,,,,Grandholm Drive,,Gordon Brae,,,,beside,,NW,ES000011,Aberdeen,,,Aberdeen,,Grandholm,,,UKOS,392640,809763,-2.123375,57.178624,BCT,MKD,OTH,,,,111,2016-10-13T16:31:25.000,2022-03-11T00:07:37.557,1,revise,active
639002794,23237549,,,Grandholm Drive,,,,Grandholm Drive,,Gordon Brae,,,,at,,SE,ES000011,Aberdeen,,,Aberdeen,,Grandholm,,,UKOS,392679,809753,-2.122729,57.178535,BCT,MKD,OTH,,,,111,2016-10-13T16:34:26.000,2022-03-11T00:09:46.446,1,revise,active
639002795,23237562,,,Laurel Drive,,,,Laurel Drive,,Gordon Brae,,,,at,,N,ES000998,Danestone,Aberdeen,,Aberdeen,,,,,UKOS,392313,810058,-2.128792,57.181271,BCT,MKD,OTH,,,,111,2016-10-13T16:36:27.000,2022-12-01T17:07:40.074,2,revise,active
639002796,23237563,,,Laurel Drive,,,,Laurel Drive,,Gordon Brae,,,,opp,,SE,ES000998,Danestone,Aberdeen,,Aberdeen,,Danestone,,,UKOS,392333,810038,-2.128465,57.181089,BCT,MKD,OTH,,,,111,2016-10-13T16:38:16.000,2022-11-30T19:57:50.818,4,revise,active
639005294,23237564,,,Craibstone Park & Ride,,,,Craibstone Park & Ride,,Unclassified Road,,,,at,,NE,N0073310,Craibstone,,,Aberdeen,,Crainstone,,,UKOS,387205,811321,-2.213352,57.192499,BCT,MKD,OTH,,,,111,2016-12-05T14:09:12.000,2022-03-07T18:06:28.233,1,revise,active
639002790,23237568,,,Meadow Place,,,,Meadow Place,,Gordon's Mills Road,,,,opp,,NW,ES000011,Aberdeen,,,Aberdeen,,Tillydrone,,,UKOS,393088,809307,-2.115946,57.174532,BCT,MKD,OTH,,,,111,2016-12-20T15:46:31.000,2020-06-11T18:02:18.256,2,revise,active
639002798,23237567,,,Gordon Brae,,,,Gordon Brae,,GRANDHOLM DRIVE,,,,adj,,E,ES000011,Aberdeen,,,Aberdeen,,,,,UKOS,392877,809701,-2.119452,57.178073,BCT,MKD,OTH,,,,111,2016-12-20T16:50:56.000,2021-09-22T15:19:40.436,2,revise,inactive
639002797,23237565,,,Gordon Brae,,,,Gordon Brae,,GRANDHOLM DRIVE,,,,adj,,W,ES000011,Aberdeen,,,Aberdeen,,,,,UKOS,392930,809695,-2.118575,57.17802,BCT,MKD,OTH,,,,111,2016-12-20T16:56:10.000,2021-09-22T15:19:16.110,2,revise,inactive
639005612,23237569,,,Airport Terminal Stance 2,,,,Airport Terminal Stance 2,,Brent Road,,,,Stance 2,,S,ES001198,Dyce,,,Aberdeen,,,,,UKOS,387720,812226,-2.204875,57.200643,BCT,MKD,OTH,,,,111,2017-01-23T18:30:09.000,2025-08-22T17:00:32.300,5,revise,active
639005614,23237573,,,Airport Terminal,,,,Airport Terminal,,Brent Road,,,,Stance 4,,S,ES001198,Dyce,,,Aberdeen,,,,,UKOS,387721,812232,-2.204858,57.200698,BCT,MKD,OTH,,,,111,2017-01-23T18:55:36.000,2019-05-08T11:41:09.000,1,revise,active
639005613,23237572,,,Airport Terminal,,,,Airport Terminal,,Brent Road,,,,Stance 3,,S,ES001198,Dyce,,,Aberdeen,,,,,UKOS,387722,812230,-2.204842,57.20068,BCT,MKD,OTH,,,,111,2017-01-23T18:59:44.000,2019-05-08T11:42:04.000,1,revise,active
639005863,23237574,,,Goodhope Park,,,,Goodhope Park,,Mugiemoss Road,,,,at,,NW,N0066964,Bucksburn,,,Aberdeen,,,,,UKOS,390550,809600,-2.157937,57.177123,BCT,MKD,OTH,,,,111,2017-02-08T14:07:15.000,2017-02-08T14:07:15.000,0,new,active
639005864,23237584,,,Goodhope Park,,,,Goodhope Park,,Mugiemoss Road,,,,opp,,SE,N0066964,Bucksburn,,,Aberdeen,,,,,UKOS,390572,809585,-2.157572,57.176989,BCT,MKD,OTH,,,,111,2017-02-08T14:09:30.000,2017-02-08T14:09:30.000,0,new,active
639005865,23237578,,,Goodhope Road,,,,Goodhope Road,,Mugiemoss Road,,,,at,,NW,N0066964,Bucksburn,,,Aberdeen,,Mugiemoss,,,UKOS,390279,809767,-2.162426,57.178616,BCT,MKD,OTH,,,,111,2017-02-08T14:14:47.000,2022-03-10T13:40:22.943,1,revise,active
639005866,23237586,,,River Don Gardens,,,,River Don Gardens,,Mugiemoss Road,,,,at,,SE,N0066964,Bucksburn,,,Aberdeen,,Mugiemoss,,,UKOS,390343,809757,-2.161367,57.178527,BCT,MKD,OTH,,,,111,2017-02-08T14:23:27.000,2023-03-20T19:12:01.970,3,revise,active
639005867,23237593,,,Station Road,,,,Station Road,,Mugiemoss Road,,,,at,,NW,N0066964,Bucksburn,,,Aberdeen,,Mugiemoss,,,UKOS,389908,809840,-2.168566,57.179263,BCT,MKD,OTH,,,,111,2017-02-08T14:26:48.000,2022-03-10T15:39:31.944,1,revise,active
639005868,23237623,,,Mugiemoss Mews,,,,Mugiemoss Mews,,Mugiemoss Road,,,,at,,SE,N0066964,Bucksburn,,,Aberdeen,,Mugiemoss,,,UKOS,389809,809889,-2.170205,57.179701,BCT,MKD,OTH,,,,111,2017-02-08T14:29:02.000,2022-03-10T13:48:21.937,1,revise,active
639005742,23237582,,,Kingswells Causeway,,,,Kingswells Causeway,,Kingswells Causeway,,,,E-Bound,,W,ES002112,Kingswells,,,Aberdeen,,Kingswells,,,UKOS,386325,806656,-2.227654,57.150568,BCT,MKD,OTH,,,,111,2017-05-16T16:46:46.000,2022-03-09T00:19:43.170,2,revise,active
639005743,23237624,,,Kingswells Causeway,,,,Kingswells Causeway,,Kingswells Causeway,,,,W-Bound,,E,ES002112,Kingswells,,,Aberdeen,,Kingswells,,,UKOS,386315,806665,-2.22782,57.150649,BCT,MKD,OTH,,,,111,2017-05-16T16:49:46.000,2022-03-09T00:18:31.969,1,revise,active
639007973,23237575,,,International View,,,,International View,,International Avenue,,,,at,,NW,N0073306,Wellheads,,,Aberdeen,,Dyce,,,UKOS,387993,811605,-2.200332,57.19507,BCT,MKD,OTH,,,,111,2017-05-16T16:57:05.000,2021-03-11T10:36:13.247,1,revise,active
639007974,23237592,,,International View,,,,International View,,International Avenue,,,,opp,,SE,N0073306,Wellheads,,,Aberdeen,,Dyce,,,UKOS,388011,811575,-2.200027,57.194804,BCT,MKD,OTH,,,,111,2017-05-16T16:59:35.000,2017-05-16T16:59:35.000,0,new,active
639007975,23237528,,,International Avenue,,,,,,DYCE DRIVE,,,,at,,S,ES001198,Dyce,,,Aberdeen,,Dyce,,,UKOS,387827,811602,-2.203073,57.195042,BCT,MKD,OTH,,,,111,2017-05-18T14:26:49.000,2017-05-26T16:13:48.000,2,revise,active
639007976,23237529,,,International Avenue,,,,,,DYCE DRIVE,,,,opp,,W,ES001198,Dyce,,,Aberdeen,,Dyce,,,UKOS,387694,811665,-2.205277,57.195604,BCT,MKD,OTH,,,,111,2017-05-18T14:33:18.000,2017-05-26T16:14:21.000,2,revise,active
639002013,23237579,,,Ashgrove Court,,,,Ashgrove Court,,Back Hilton Road,,,,at,,W,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,,UKOS,392471,807791,-2.126106,57.160905,BCT,MKD,OTH,,,,111,2017-07-20T13:05:14.000,2020-06-11T17:57:29.084,1,revise,active
639003463,23237583,,,Laurel Grove,,,,Laurel Grove,,Laurel Drive,,,,at,,NE,ES000998,Danestone,Aberdeen,,Aberdeen,,Danestone,,,UKOS,392239,809950,-2.130013,57.180297,BCT,MKD,OTH,,,,111,2017-07-26T12:06:45.000,2022-03-10T17:49:21.603,2,revise,active
639003464,23237587,,,Laurel Grove,,,,Laurel Grove,,Laurel Drive,,,,opp,,SW,ES000998,Danestone,Aberdeen,,Aberdeen,,Danestone,,,UKOS,392254,809945,-2.129765,57.180253,BCT,MKD,OTH,,,,111,2017-07-26T12:14:50.000,2022-03-10T17:45:51.629,2,revise,active
639009063,23237589,,,Altens East Recycling Facility,,,,Altens East Recycling Facility,,Hareness Place,,,,at,,NE,ES002838,Altens,Aberdeen,,Aberdeen,,Altens,,,UKOS,396301,803050,-2.062718,57.118366,BCT,MKD,OTH,,,,111,2017-08-22T14:07:21.000,2022-07-12T13:16:53.435,3,revise,active
639067025,23237625,,,Lochside Academy,,,,Lochside Academy,,Wellington Circle,,,,at,,S,ES002838,Altens,Aberdeen,,Aberdeen,,,,,UKOS,393977,802248,-2.101075,57.111139,BCT,CUS,OTH,,,,111,2018-06-21T11:51:33.000,2019-07-17T12:18:13.000,1,revise,active
639003852,23237626,,,Farquhar Road,,,,Farquhar Road,,Balnagask Road,,,,opp,,NE,ES003680,Torry,Aberdeen,,Aberdeen,,Torry,,,UKOS,395027,804557,-2.083787,57.131891,BCT,MKD,OTH,,,,111,2018-07-25T15:31:06.000,2021-07-07T18:15:05.351,1,revise,active
639003882,23237598,,,Grampian Place,,,,Grampian Place,,Walker Road,,,,at,,NE,ES003680,Torry,Aberdeen,,Aberdeen,,Torry,,,UKOS,394483,804781,-2.092778,57.133897,BCT,MKD,OTH,,,,111,2018-07-25T16:26:55.000,2021-06-22T18:19:58.287,1,revise,active
639005671,23237627,,,Kingswells Drive,,,,Kingswells Drive,,Kingswood Drive,,,,at,,NE,ES002112,Kingswells,,,Aberdeen,,Kingswells,,,UKOS,386406,807221,-2.226347,57.155646,BCT,MKD,OTH,,,,111,2018-10-02T11:45:13.000,2022-03-09T10:59:19.618,3,revise,active
639009064,23237629,,,Irvin House,,,,Irvin House,,Hareness Road,,,,at,,NE,ES002838,Altens,Aberdeen,,Aberdeen,,Altens,,,UKOS,396049,802617,-2.066872,57.114474,BCT,MKD,OTH,,,,111,2019-01-16T10:56:32.000,2021-06-30T18:44:44.896,2,revise,active
639009065,23237632,,,Irvin House,,,,Irvin House,,Hareness Road,,,,opp,,SW,ES002838,Altens,Aberdeen,,Aberdeen,,Altens,,,UKOS,395996,802493,-2.067745,57.11336,BCT,MKD,OTH,,,,111,2019-01-16T10:59:00.000,2021-06-30T18:46:35.932,2,revise,active
639007174,23237634,,,North Countesswells Road,,,,North Countesswells Road,,Deer Park Drive,,,,adj,,E,N0073330,Countesswells,,,Aberdeen,,,,,UKOS,387148,804753,-2.213953,57.133497,BCT,MKD,OTH,,,,111,2019-05-02T17:21:06.000,2022-03-30T19:13:09.026,1,revise,active
639007977,23237635,,,TECA (Stand B),,,,TECA,,Gough Burn Crescent,,,,at,,N,N0066839,Stoneywood,,,Aberdeen,,,,,UKOS,388737,810672,-2.187973,57.18671,BCT,MKD,OTH,,,,111,2019-05-03T15:54:35.000,2025-05-06T16:10:44.619,8,revise,active
639001813,23237636,,,Gaitside Drive,,,,Gaitside Drive,,Garthdee Road,,,,opp,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,,,,UKOS,391567,803173,-2.140896,57.119409,BCT,MKD,OTH,,,,111,2019-09-06T14:51:58.000,2019-09-06T14:51:58.000,0,new,active
639005295,23237637,,,International Gate,,,,International Gate,,Argyll Way,,,,w-bound,,W,N0073300,Aberdeen Airport,,,Aberdeen,,Dyce,,,UKOS,387663,811832,-2.205798,57.197104,BCT,MKD,OTH,,,,111,2019-11-13T16:58:15.000,2021-09-22T17:15:20.812,5,revise,inactive
639005296,23237638,,,International Gate,,,,International Gate,,Argyll Way,,,,e-bound,,E,N0073300,Aberdeen Airport,,,Aberdeen,,Dyce,,,UKOS,387763,811827,-2.204143,57.197061,BCT,MKD,OTH,,,,111,2019-11-13T17:02:21.000,2021-09-22T17:15:45.803,5,revise,inactive
639007978,23237642,,,TECA (Stand A),,,,TECA,,Gough Burn Crescent,,,,opp,,S,N0066839,Stoneywood,,,Aberdeen,,,,,UKOS,388774,810598,-2.187357,57.186046,BCT,MKD,OTH,,,,111,2019-11-14T13:22:30.000,2025-05-06T16:10:15.494,7,revise,active
639002683,23237639,,,Turning Circle,,,,Sir Duncan Rice Library,,Bedford Road,,,,at,,E,ES002905,Old Aberdeen,Aberdeen,,ABERDEEN,,Old Aberdeen,,,UKOS,393718,808239,-2.105504,57.164952,BCT,CUS,OTH,,,,111,2019-12-30T14:42:34.000,2019-12-30T14:42:34.000,0,new,active
639001272,23237643,,,Springhill Road,,,,Springhill Road,,Springhill Terrace,,,,opp,,NW,ES002887,Northfield,Aberdeen,,Aberdeen,,,,,UKOS,389829,807874,-2.169791,57.161601,BCT,MKD,OTH,,,,111,2020-02-14T12:46:53.000,2022-01-07T16:39:55.801,2,revise,active
639000541,23232626,,,Inchbrae Road North,,,,Outside No27,,Inchbrae drive,,,,adj,,E,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391778,803332,-2.137417,57.120842,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2012-08-28T15:46:00.000,3,delete,inactive
639000542,23232736,,,Inschbrae Road North,,,,Inschbrae Road North,,Inschbrae Drive,,,,opp,,W,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391783,803341,-2.137335,57.120922,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2012-08-28T15:46:00.000,5,delete,inactive
639000551,23232638,,,Inchbrae Drive,,,,Inchbrae Drive,,Inchbrae Drive,,,,o/s 91,,W,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391525,803267,-2.141593,57.120253,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2012-08-28T15:47:00.000,5,delete,inactive
639000552,23232645,,,Inchbrae Drive,,,,Inchbrae Drive,,Inchbrae Drive,,,,opp 91,,E,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391523,803272,-2.141626,57.120298,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2012-08-28T15:47:00.000,4,delete,inactive
639000571,23234625,,,Rose Street,,,,Margaret Street,,Rose Street,,,,opp 50,,S,ES000011,Aberdeen,,,Aberdeen,,City Centre,,1,UKOS,393316,806019,-2.112091,57.145004,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2012-08-28T15:49:00.000,4,delete,inactive
639000572,23234732,,,Rose Street,,,,Thistle Street,,Rose Street,,,,o/s 40,,N,ES000011,Aberdeen,,,Aberdeen,,City Centre,,1,UKOS,393349,805963,-2.111544,57.144502,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2012-08-28T15:50:00.000,3,delete,inactive
639000642,23236594,,,Whitehall Road,,,,Whitehall Place,,Whitehall Place,,,,Whitehall Place 38m East of Whitehall Road,,S,ES003168,Rosemount,Aberdeen,,Aberdeen,,Rosemount,,0,UKOS,392687,806137,-2.122488,57.146054,BCT,MKD,OTH,,,,111,2004-09-08T00:00:00.000,2006-10-04T10:12:00.000,2,delete,inactive
639001283,23236948,,,Deansloch Terrace,,,,Deansloch Terrace,,Byron Avenue,,,,Byron Avenue at Deansloch Terrace,,E,ES000011,Aberdeen,,,,,,,0,UKOS,390187,808155,-2.1638831,57.1641349,BCT,MKD,OTH,,,,111,2006-07-20T12:51:00.000,2006-08-01T15:06:00.000,2,delete,inactive
639002211,23232738,,,Ramsey Crescent,,,,Ramsey Crescent,,Ramsey crescent,,,,Opposite No4,,N,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391768,803630,-2.137592,57.123518,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-09-03T16:47:00.000,2,delete,inactive
639002221,23232652,,,Gaitside Drive,,,,Gaitside Place,,Gaitside Drive,,,,SW bound,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391503,803377,-2.14196,57.121241,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-09-03T16:47:00.000,4,delete,inactive
639002222,23232649,,,Gaitside Drive,,,,Gaitside Place,,Gaitside Drive,,,,NE bound,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391504,803386,-2.141944,57.121322,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-09-03T16:48:00.000,4,delete,inactive
639002231,23232692,,,Ramsey Crescent,,,,Ramsey Crescent,,Gaitside Drive,,,,Opposite 15 and 13 Gaitside Drive,,W,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391717,803565,-2.138432,57.122934,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-09-03T16:48:00.000,3,delete,inactive
639002241,23232732,,,Pittmedden Road,,,,Garthdee Drive,,Garthdee Drive,,,,before,,W,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392145,803653,-2.131366,57.123732,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-09-03T16:49:00.000,3,delete,inactive
639002812,23232385,,,Allan Park,,,,Allan Park,,Loirston Road,,,,31m North of Catto Crescent,,N,ES000814,Cove Bay,Aberdeen,,Aberdeen,,Cove,,0,UKOS,395221,801138,-2.080514,57.101182,BCT,MKD,OTH,,,,111,2003-07-21T00:00:00.000,2006-10-09T10:17:00.000,2,delete,inactive
63900282,23236974,,,Loirston Place,,Loirston Place,,Loirston Place,,Loirston Road,,,,at,,S,ES000814,Cove Bay,Aberdeen,,Aberdeen,,Cove Bay,,0,UKOS,395245,801143,-2.080118,57.101228,BCT,MKD,OTH,,,,111,2008-10-22T13:56:00.000,2013-05-17T10:51:00.000,3,delete,inactive
639002821,23232373,,,Loirston Place,,,,Loirston Place,,Loirston road,,,,36m South of Loirston Place,,S,ES000814,Cove Bay,Aberdeen,,Aberdeen,,Cove,,0,UKOS,395237,801138,-2.08025,57.101183,BCT,MKD,OTH,,,,111,2003-07-21T00:00:00.000,2006-10-09T10:21:00.000,2,delete,inactive
639003143,23235756,,,Tillydrone Avenue,,,,Tillydrone Avenue,,St Macher Drive,,,,73m West of tillydrone Avenue,,E,ES003652,Tillydrone,Aberdeen,,Aberdeen,,Tillydrone,,0,UKOS,393741,808447,-2.105129,57.166821,BCT,MKD,OTH,,,,111,2003-07-21T00:00:00.000,2006-03-02T12:34:00.000,2,delete,inactive
639003442,23236584,,,Fairview Manor,,,,Fairview Manor,,fairview Brae,,,,Park Street 50m north of Lemon Street,,S,ES000998,Danestone,Aberdeen,,Aberdeen,,Danestone,,0,UKOS,394645,806787,-2.090145,57.151921,BCT,MKD,OTH,,,,111,2004-09-13T00:00:00.000,2006-10-09T12:16:00.000,2,delete,inactive
639003491,23234262,,,Fonthill Road,,,,Ferryhill Road,,Fonthill Road,,,,adj,,E,ES001373,Ferryhill,Aberdeen,,Aberdeen,,Ferryhill,,0,UKOS,393708,805119,-2.10559,57.136925,BCT,MKD,OTH,,,,111,2003-07-22T00:00:00.000,2017-09-27T11:26:00.000,4,delete,inactive
639003492,23234268,,,Fonthill Road,,,,Whinhill Road,,Fonthill Road,,,,East of Whinhill Road,,W,ES001373,Ferryhill,Aberdeen,,Aberdeen,,Ferryhill,,0,UKOS,393686,805110,-2.105953,57.136844,BCT,MKD,OTH,,,,111,2003-07-22T00:00:00.000,2012-08-27T10:33:00.000,1,delete,inactive
